"tweetid";"user";"date";"lang";"content"
"182050446414848000";"mariviromero";"2012-03-20 11:26:23";"es";".@eliasbendodo "" el tan anunciado tren litoral ha sido un engaño del @psoeandalucia "" #elcambioandaluz"
"182050532880420864";"anabelenroy_tve";"2012-03-20 11:26:44";"es";"Matas condenado a 6 años de prisión por falsedad en documento oficial, prevaricación y tráfico de influencias"
"182051672921620480";"VicenteVallesTV";"2012-03-20 11:31:15";"es";"Jaume Matas, expresidente balear,  condenado a 6 años de prisión en el primer juicio del caso Palma Arena"
"182053880669011968";"aarbeloa17";"2012-03-20 11:40:02";"es";"Buenos días a todos!!! Que tal estáis? Nosotros listos para entrenar esta tarde y viajar a Villareal! Un abrazo fuerte!!"
"182053948126015488";"Tonicanto1";"2012-03-20 11:40:18";"es";"España se queda en minoría en la UE al defender las ayudas a la pesca http://t.co/alevZ49h"
"182055549393833984";"AlexdelaIglesia";"2012-03-20 11:46:40";"es";"¡Noticias descombacantes! está disponible! http://t.co/GtjLld7K"
"182059263059951617";"jesusmarana";"2012-03-20 12:01:25";"es";"RT: ""@publico_es: Asalto a la sede del Cobrador del Frac http://t.co/b3khr1TB"""
"182062652082749440";"sonsolesonega";"2012-03-20 12:14:53";"es";"Aprobado presupuesto del #Congreso para 2012. 5,2% menos que en el 2011."
"182076787394752512";"julia_otero";"2012-03-20 13:11:03";"es";"La dama de hierro descubrió la ternura.(via@annabosch) Margaret Thatcher (86 años), ayer en el parque: http://t.co/gm2EEXqn"
"182076988473884672";"mjguemes";"2012-03-20 13:11:51";"es";"Conviene recordar...  http://t.co/Zwf5r0Re"
"182080241311813632";"julia_otero";"2012-03-20 13:24:47";"es";"A las 17 h, entrev. a Jordi Pujol y en el #Gabinete, la sentencia del yerno de los Tous.¿Para qué vale el jurado?"
"182117929733722112";"antoniosanz";"2012-03-20 15:54:32";"es";"@javierarenas_pp #PROPONE: Reformar la Ley de Publicidad de la Junta para que sea un instrumento de información, y no de propaganda."
"182118653821583360";"antoniosanz";"2012-03-20 15:57:25";"es";"@javierarenas_pp #PROPONE: Favorecer el desarrollo del sector audiovisual andaluz. #votaPP"
"182125162710310912";"RodrigoBlazquez";"2012-03-20 16:23:17";"es";"RT ""@juliomuley: La Fiscalía descarta por el momento pedir el ingreso en prisión de #Matas. Creen que no existe riego de fuga"""
"182130152124325890";"antoniosanz";"2012-03-20 16:43:06";"es";"A las 19:30h participaré en un mitín en Huelva junto a @javierarenas_pp @fatimabanez y @sorayapp, podréis seguirlo en http://t.co/7sKpxHOH"
"182140642984607745";"Edurnity";"2012-03-20 17:24:47";"es";"Aquí os dejo un video con algunas reacciones del público al salir de ver Grease!! Muchisimas gracias a todos!!! http://t.co/ytJUWcLn"
"182142987504062466";"JuanraLucas";"2012-03-20 17:34:06";"es";"&amp;iquest;Cómo disminuir las consecuencias de los accidentes de moto? http://t.co/4HNpzX3d via @rtve"
"182144977743261696";"Lissavetzky_M";"2012-03-20 17:42:01";"es";"Un resumen de nuestras alegaciones al Plan de Calidad del Aire de Madrid: http://t.co/Xmg0vdcK"
"182151667540701184";"anapastor_tve";"2012-03-20 18:08:36";"es";";-))""@marinapinau: @anapastor_tve en @ABC_Master respondiendo a todas nuestras preguntas sin dar rodeos, gracias! http://t.co/zeCUnWRO"""
"182165267726602241";"JuanraLucas";"2012-03-20 19:02:38";"es";"Las fotos son de Cabo de Palos y del Mar Menor"
"182181516816814080";"sonsolesonega";"2012-03-20 20:07:14";"es";"Muy recomendable! La justicia de los errantes. Jorge Díaz. Edit. Plaza y Janés http://t.co/32k5g75L"
"182181607376035840";"LosadaPescador";"2012-03-20 20:07:34";"es";"Alemania pondrá a trabajar a los prejubilados. ¿Os imaginais algo así en España? @TelediarioInter 20:30"
"182181980379680768";"LosadaPescador";"2012-03-20 20:09:03";"es";"Un español se inventa una bombilla que no se funde. ¿Qué inventen ellos? @TelediarioInter 20:30"
"182183585896333313";"LosadaPescador";"2012-03-20 20:15:26";"es";"Dice Griñán que el PER ha permitido que los pueblos andaluces estén muy bonitos. (sic) @TelediarioInter 20:30"
"182184513785442304";"sevillajordi";"2012-03-20 20:19:07";"es";"RT @Jorge_SanchezM: lo q pensamos historiadores: vale conmemorar a la Pepa pero q políticos  hagan suyos sus principios hoy es anacrónico."
"182196231127306241";"JLo";"2012-03-20 21:05:41";"es";"Vamos a resar por toda la gente de Acapulco,MX! Una gente increible que abrieron sus brazos a nosotros. Nuestros pensamientos estan con Uds."
"182197505272987649";"paurubio";"2012-03-20 21:10:44";"es";"Como estan en D.F!!!! Muchas bendiciones a todos!!!!"
"182208665422536704";"PalomaCervilla";"2012-03-20 21:55:05";"es";"Mañana vuelvo a #Asturias para vivir el final de la campaña del PP"
"182209387874619393";"javiersolana";"2012-03-20 21:57:58";"es";"Por cuanto tiempo mas puede retrasarse la tasa transacciones financieras?  http://t.co/EoXPchdb"
"182210085039247361";"cayo_lara";"2012-03-20 22:00:44";"es";"""Es esclavo el hombre que necesita señor"". De Blas Infante. #25MRebélate"
"182210597801304064";"javiersolana";"2012-03-20 22:02:46";"es";"Las elecciones en. North Rhine-Westphalia pueden hacer sufrir a Merkel http://t.co/vKuS1bC9"
"182215251486445568";"nachodoral";"2012-03-20 22:21:16";"es";"Esperando que comience un nuevo #Mediatrix, el concurso de #ssanta12 de @giraldatv en #sevillahoy .Para cofrades y para los que no lo son"
"182221211642769408";"GLlamazares";"2012-03-20 22:44:57";"es";"La sentencia de Matas y Alemani es demoledora para la concepción de la  política del PP, y para la prensa y el periodismo de manipulación."
"182225727398219777";"Santi_ABASCAL";"2012-03-20 23:02:53";"es";"Anda! Te pones un parche magnético en la piel y vibra cuando se recibe una llamada en el móvil. http://t.co/BDhLtz3B""  !! Que disparate!!"
"182238132157153281";"iescolar";"2012-03-20 23:52:11";"es";"¿Cinco gramos de coca al día? El chófer de los ERE iba más puesto que Tony Montana  http://t.co/WlMZHyCL"
"182240004637081601";"pacomarhuenda";"2012-03-20 23:59:38";"es";"Buenas noches a todos. Aquí tenéis la portada de hoy, miércoles, 21 de marzo http://t.co/VH8FiwZ8"
"182240846329028608";"julia_otero";"2012-03-21 00:02:58";"es";"Mi TL  lleno d comentarios sobre la entrevista de hoy a Pujol.Un puñado  se relame con el montaje de Quintanilla de mañana #pelíncabroncetes"
"182242375500959744";"MACEMUOR";"2012-03-21 00:09:02";"es";"Dormirse con esta canción y con esta versión es... imposible. Que la disfrutéis http://t.co/tuj2alP7"
"182248108200165377";"MACEMUOR";"2012-03-21 00:31:49";"es";"rt""@abcdesevilla: ÚLTIMA HORA: La Fiscalía pide prisión para el exchófer de Guerrero http://t.co/wIAq4Vff #ERE #Andalucía"""
"182264292123475969";"David_Busta";"2012-03-21 01:36:08";"es";"Buenas noches! En unas horas la rueda de prensa de @A3NumeroUno ! Hasta mañana!;-)"
"182265060721303552";"David_Busta";"2012-03-21 01:39:11";"es";"Me quedan 7 horas para dormir... Hasta mañana!!! Os quiero!!!"
"182321830374277120";"paurubio";"2012-03-21 05:24:46";"es";"Porfin ya puedes ver mi video completo d #mevoy con @espinozaoficial #brava q te parece?!!! http://t.co/qG9m0nKF"
"182350844891639808";"JuanraLucas";"2012-03-21 07:20:03";"es";"Montoro cree  q RTVE no tiene q competir con las privadas, por eso se puede descapitalizar.  Alguien le dirá que aquí si no compites mueres?"
"182355821177483264";"arsenioescolar";"2012-03-21 07:39:50";"es";"Sesudos análisis en la prensa sobre Matas, político corrupto y corruptor de mayores. Pero apenas veo sobre periodistas 'sobrecogedores'"
"182362542625144832";"anabelenroy_tve";"2012-03-21 08:06:32";"es";"Andalucia: Prisión provisional, comunicada y sin fianza para el exchófer de Guerrero por la trama de los ERE - http://t.co/ViQkFboi"
"182363544828903424";"EvaORegan";"2012-03-21 08:10:31";"es";"Está lloviendo en Madrid, ¡hoy puede ser un gran día!"
"182366204298670081";"Fgarea";"2012-03-21 08:21:05";"es";"El Gobierno prepara los Presupuestos más duros y cuenta con CIU. Respuesta a la huelga general http://t.co/UtL2N77X"
"182368314918584320";"mariviromero";"2012-03-21 08:29:29";"es";"La Junta deja sin licitar la entrada del metro en el Centro de #Málaga. http://t.co/nTNo6qY6"
"182369512342044672";"GLlamazares";"2012-03-21 08:34:14";"es";"El PP y el Foro utilizan Asturias para un  PULSO de familia. Luego contarán los heridos y pactarán el gobierno. Todo a costa de Asturias."
"182370213159899136";"GLlamazares";"2012-03-21 08:37:01";"es";"Cascos critica la supresión de los fondos mineros, cuando en el Congreso ha votado la investidura y los recortes de Rajoy. FALSEDAD."
"182379196457299968";"cayo_lara";"2012-03-21 09:12:43";"es";"¿Van a blanquear esta memoria?  cid:E5ED79FF-7F23-413C-ABD3-FB75B1E524A1/matas%2520&amp;%2520cia.png"
"182381895626137601";"DavilaGaceta";"2012-03-21 09:23:27";"es";"Espero que se capture al que ha sido el más sanguinario y cruel jefe de ETA http://t.co/5pat3v5Z"
"182384839624896512";"David_Busta";"2012-03-21 09:35:08";"es";"""@VaquerBoy: @David_Busta Recuerda que no eres un supermán. Sólo un hombre muy sencillo que la quiere enamorar""cabronazo! Jajaja"
"182385835507843073";"javiersolana";"2012-03-21 09:39:06";"es";"Romney gana ampliamente en Illinois. ""soy el único capaz derrotar a Obama"""
"182387668125089792";"David_Busta";"2012-03-21 09:46:23";"es";"Y este domingo abandono la veintena... 30 Tacos!!! Pero no pasa nada... SOY FELIZ! Jajaja"
"182393607867731969";"Carlos_Latre";"2012-03-21 10:09:59";"es";"Entradas e Info #yeswespainISDIFFERENT en http://t.co/Q9HzeyLP !!"
"182395172288610304";"ristomejide";"2012-03-21 10:16:12";"es";"Niave. http://t.co/TQzeWm6d"
"182400095642337281";"maria_rey";"2012-03-21 10:35:46";"es";"Pío G. Escudero ""no entiendo q  un veto a los Presupuestos en el Senado se pueda levantar a la semana en el Congreso con mayoria simple"""
"182405640575123457";"maria_rey";"2012-03-21 10:57:48";"es";"Pío G. Escudero ""esta huelga gral parece una enmienda a la totalidad del resultado del 20N"" @LARAZON_es"
"182405711102357504";"paurubio";"2012-03-21 10:58:05";"es";"RT @Oshki: RT @UMusicMexico: @paurubio la más influyente en Twitter http://t.co/igdZBinE"
"182405961863016448";"AlexdelaIglesia";"2012-03-21 10:59:04";"es";"""@juan_esteban: @AlexdelaIglesia cuidado, que no polaricen el condensador de fluzo!"" estoy vigilando."
"182409352383168514";"paurubio";"2012-03-21 11:12:33";"es";"Hoy empieza la primavera! El equinoxio maya! Q bonito dia en chichenitza se ven las maravillas (cont) http://t.co/YDp1cOqb"
"182409521858215938";"anabcrubiales";"2012-03-21 11:13:13";"es";"Cansada de la familia Livela"
"182413313622290432";"AlexdelaIglesia";"2012-03-21 11:28:17";"es";"""@R_Frias: Semana del cine español en #Polonia http://t.co/YT1GDapo Esta tarde iremos a ver ""La chispa de la vida"" que guay, Polonia."
"182418993708138496";"AlexdelaIglesia";"2012-03-21 11:50:51";"es";"""@Juan_Pando_: Compro zapatos lluvia gore-tex Panama Jack (125 €) y suela resbala tanto q me acabo d meter un morrón en plena calle. Hahaha!"
"182440753480482816";"AlexdelaIglesia";"2012-03-21 13:17:19";"es";"Wassonita: Es como la criptonita, pero real."
"182441906440126464";"alfonsomerlos";"2012-03-21 13:21:54";"es";"""Petróleo español: o nosotros o los marroquíes"" Editorial @13tv_AlDia 20.30h. @13television"
"182443014587809793";"jesusmarana";"2012-03-21 13:26:18";"es";"Francisco Camps, en 'Telva': ""Mi bagaje es impresionante"". (Sin ninguna duda). http://t.co/4N67EQ0p"
"182444308438327300";"Albert_Rivera";"2012-03-21 13:31:27";"es";"RT @MiradaElMundo: Esta noche 23:30h Discovery MAX @carloscuestaEM con @vdelaserna @chanihenares @radiocable ... http://t.co/FDdEFffx"
"182445896288583680";"Tonicanto1";"2012-03-21 13:37:47";"es";"Reunido junto a  @nachoprendes con la Plataforma de apoyo al centro Niemeyer. http://t.co/ho0SjYqP"
"182448740987174912";"PaulaVazquezTV";"2012-03-21 13:49:05";"es";"Acabo de terminar la rueda de prensa! Ha sido genial. Ya echaba de menos a mi jurado! http://t.co/Q6R8MvXW"
"182463279698939907";"VicenteVallesTV";"2012-03-21 14:46:50";"es";"A las 3 en @A3noticias, Jaume Matas no ingresará todavía en prisión. El fiscal renuncia a pedirlo, de momento"
"182463767387455488";"David_Busta";"2012-03-21 14:48:46";"es";"""@Lidia_Asturias: @david_busta **¡¡¡¡LO QUE OPINO REALMENTE DE (cont) http://t.co/ot0s6Sfl"" GRACIAS DE CORAZON!!!"
"182468649704103936";"AlexdelaIglesia";"2012-03-21 15:08:10";"es";"""@abrahamespejo: ""Más que wassonita parece sabrosita""."""
"182478951879421952";"AlexdelaIglesia";"2012-03-21 15:49:07";"es";"""@Bilbaoportal:  Rabos de lagartija, uñas de gato negro y dientes de culebra..."" #pocimasdebruja"
"182486364388995072";"carlosdavidgf";"2012-03-21 16:18:34";"es";"Elorrio regula la tipología de las terrazas de los bares para «atraer al turismo» . El Correo http://t.co/QTnVS8vP vía @elcorreo_com"
"182494563821305856";"arsenioescolar";"2012-03-21 16:51:09";"es";"Esta noche estaré en @59_segundos. Hablaremos de Matas, las elecciones andaluzas y asturianas, Guerrero y su chófer..."
"182498444416520192";"David_Busta";"2012-03-21 17:06:34";"es";"Gracias a tod@s! Por vuestros mensajes de apoyo, yo cometí un error, pero otros se enriquecen con esto, con la persecución, con el acoso..."
"182499359202611200";"David_Busta";"2012-03-21 17:10:12";"es";"Yo por mi parte pido perdón por ese comportamiento! Que aunque sea con razón, nunca es justificable... Buenas tardes!"
"182501789118115841";"Lissavetzky_M";"2012-03-21 17:19:51";"es";"Cuatro aseos públicos para todo Madrid Río. Marisa de Ybarra reclama más dotaciones en el recinto: http://t.co/24o9nvWv"
"182503132029399041";"cayo_lara";"2012-03-21 17:25:12";"es";"El PP intento quitar el PER en 2002. Hay 500.000 trabajadores afectados. ¿Que les espera?¿El silencio d Guindos o la tijera d Montoro? #25M"
"182504773008900096";"carlosecue";"2012-03-21 17:31:43";"es";"Esto tiene sentido? La inversión en Defensa vuelve a crecer en 2011:http://t.co/OAs9dLqY"
"182506893762244608";"mariviromero";"2012-03-21 17:40:08";"es";"Encuentro con el sector de la venta ambulante #elcambioandaluz (@ Partido Popular de Málaga w/ @jfgesp) http://t.co/9VgREsxk"
"182529499668287490";"sanchez_sonia";"2012-03-21 19:09:58";"es";"Y el que no tenga planes #AGaliciaEnSemanaSanta... porque es una maravilla y se come de lujo"
"182530625595654144";"RodrigoBlazquez";"2012-03-21 19:14:27";"es";"Según Europa Press la entrevista de Camps  a Telva http://t.co/u9jUQaR7 es como una gran petición de empleo a Rajoy  http://t.co/vKQvx7ba"
"182539979367526400";"carlosecue";"2012-03-21 19:51:37";"es";"RT""@pablo_ordaz: @carlosecue En Italia se anuló la compra de 41 cazas y hay un plan para reducir las tropas en un 30%..."""
"182540870770360320";"abasagoiti";"2012-03-21 19:55:09";"es";"""@LikermiMinerva: @abasagoiti Me parece ridículo.... Estamos llegando a punto que ... Odio los extremi....."" Lo de ridículo es muy acertado."
"182544836136673280";"GFVara";"2012-03-21 20:10:55";"es";"Ya sé que no les gustará. El Guadiana queda en manos de Castilla La Mancha. Y Monago calla.  http://t.co/KYljgdgW vía @GFVara"
"182546660155592704";"GLlamazares";"2012-03-21 20:18:09";"es";"Defendemos los servicios públicos y el salario social, que creamos en Asturias,  frente a la crisis,"
"182547056659939328";"mariviromero";"2012-03-21 20:19:44";"es";"Asi es ;-)) RT @Luis_Verde: @Andreita_ae @mariviromero nunca me puse tan colorao!! Nos keremos!!"
"182547732760768514";"javiercasqueiro";"2012-03-21 20:22:25";"es";"#videoyañez El PSOE denuncia el vídeo de la ministra sobre la reforma laboral. Estas ofensivas audiovisuales las ... http://t.co/wanY5onx"
"182548261297594369";"Carlos_Latre";"2012-03-21 20:24:31";"es";"A por las dos últimas semanas en Madrid con #yeswespainISDIFFERENT !!!;) -12 funciones!"
"182552985346383872";"pedroj_ramirez";"2012-03-21 20:43:18";"es";"Hace 17 horas que la policía francesa mantiene cercado a Merah. Pase lo que pase, así se actua cuando se quiere capturar a alguien vivo."
"182571373850398721";"pedroj_ramirez";"2012-03-21 21:56:22";"es";"Caramba con el papá de Ivan!! Chaves: 'La democracia peligra si el PP gana el 25M' http://t.co/OLTwArGt vía @elmundoes"
"182575008684576768";"PaulaVazquezTV";"2012-03-21 22:10:48";"es";"Saludo especial a mis twitteros. Paula Vázquez: ""Tengo muy claro que no vamos a defraudar"" http://t.co/NIt4hFJI vía @antena3com"
"182576067213660160";"javierarenas_pp";"2012-03-21 22:15:01";"es";"En nuestro programa no aparecen ni las vacaciones gratis de amas de casa ni viviendas gratis, si ofrecemos un pacto por el empleo a todos."
"182585746367066115";"ricky_martin";"2012-03-21 22:53:28";"es";"Mi familia para @VanityFair España http://t.co/q6tdYrPT"
"182599818613501952";"AlexdelaIglesia";"2012-03-21 23:49:24";"es";"Wassonita! http://t.co/ON5wLs6E"
"182600049925165056";"ristomejide";"2012-03-21 23:50:19";"es";"Hay Liga."
"182601442891280384";"lazaroelmundo";"2012-03-21 23:55:51";"es";"Pedazo d arbitro, k arte para sacar amarillas y rojas. Si el truco es ese, k le den el titulo ya al barca y nos dedicamos a otra cosa"
"182601813982322688";"lazaroelmundo";"2012-03-21 23:57:19";"es";"Ahora bien dicho lo cual, pese a todo ganaremos la liga, con un arbitraje normalito k solo nos eche a uno, ganamos d calle en el nou camp"
"182607915851591680";"nachodoral";"2012-03-22 00:21:34";"es";"Victoria del #Atleti y estreno de la ""Guía Catálogo de la Semana Santa"" de Gutiérrez Aragón en @giraldatv.La noche no ha estado mal.Clic."
"182614923535319040";"javiercasqueiro";"2012-03-22 00:49:25";"es";"El Madrid, conspiraciones, neutralidad de la justicia, presiones mediáticas, periodistas como promotores de noticias... http://t.co/Euyr0BlM"
"182623398311116801";"GUTY14HAZ";"2012-03-22 01:23:05";"es";"Buenas noches twitteros,como me gusta el twitter y cuanto segundon y perdidos en la vida q hay,jajjajajajajajajajaa besos y amapolas."
"182718646118924289";"Tonicanto1";"2012-03-22 07:41:34";"es";"Buenos días a todos!"
"182722777160220672";"germanyanke";"2012-03-22 07:57:59";"es";"Buenos días! De camino a Los Desayunos de TVE con @anapastor_tve @anabaptismo .-e"
"182734167187013632";"LosadaPescador";"2012-03-22 08:43:16";"es";"Malas noticias para los autónomos y pymes. http://t.co/EFB1tmZB"
"182735296906002433";"DavilaGaceta";"2012-03-22 08:47:44";"es";"La gente está sobrecogidahttp://t.co/cGVyaibU"
"182738510871138305";"abasagoiti";"2012-03-22 09:00:30";"es";"http://t.co/s52ITUlB Este censo es una actitud Nazi, aunque tengan votos como Hitler, y aunque sus SS hayan anunciado no pegar tiros."
"182740886730448896";"mrtfernandez";"2012-03-22 09:09:57";"es";"Claro!! RT @Elvis_Santos_: Marta, Acción contra el hambre lanza hoy esta acción, nos ayudas a moverla? #hazqueseoiga http://t.co/nXPlmPoF"
"182743531234922497";"pedroj_ramirez";"2012-03-22 09:20:27";"es";"Según el relato de EP la única presión que se materializó fue regalarle a una de las rumanas una camiseta del Madrid. Pólvora en salvas."
"182743554764972033";"mdcospedal";"2012-03-22 09:20:33";"es";"En unos minutos comenzamos el Consejo de Gobierno #CLM"
"182745929005273090";"AlexdelaIglesia";"2012-03-22 09:29:59";"es";"Bueno, va a haber que ponerse a ello."
"182746937815089152";"Lissavetzky_M";"2012-03-22 09:33:59";"es";"RT @cruzrojamadrid: ¿Sabías que más de 780 millones de personas no tienen acceso a agua potable? #AguaJusta #DíaMundialdelAgua"
"182761621586853888";"antoniosanz";"2012-03-22 10:32:20";"es";"Los andaluces tenemos dcho a conocer otro gobierno, un gobierno de los mejores, el gobierno del cambio con @javierarenas_pp y el @ppandaluz"
"182762059958730753";"David_Busta";"2012-03-22 10:34:05";"es";"Buenos días familia!!! Os deseo un feliz día!;-)"
"182765513846431745";"antoniosanz";"2012-03-22 10:47:48";"es";"Metieron miedo a los agricultores con el PER, @fatimabanez lo ha garantizado, 215 millones de € destinados para el PER en Andalucía."
"182768192383488000";"antoniosanz";"2012-03-22 10:58:27";"es";"El fraude ERE hace un enorme daño a la imagen de Andalucía. No hay dcho q el reparto secreto del dinero público nos dañe a los andaluces."
"182774391422189568";"Buenafuente";"2012-03-22 11:23:05";"es";"http://t.co/fmwYPAXy Diséñame una camiseta, anda...."
"182775084916801536";"iescolar";"2012-03-22 11:25:50";"es";"#jueveslaico ya es trending topic. Gracias."
"182779164745670658";"ristomejide";"2012-03-22 11:42:03";"es";"#BurgosTróspido"
"182779659954561024";"ristomejide";"2012-03-22 11:44:01";"es";"Cimborrio #BurgosTróspido"
"182782608537681920";"CarmenRiolobos";"2012-03-22 11:55:44";"es";"Injusto Cendoya, ni es, ni vive en CLM Un columnista ataca duramente a Cospedal http://t.co/zXfjlLsG vía @eldigitalcastillalamancha"
"182783232650125312";"Buenafuente";"2012-03-22 11:58:13";"es";"RT @Mari_Estopera:Yo me iba a ir a limpiar hasta que descubri el concurso de @Buenafuente y aqui me teneis pensando que poner en la camiseta"
"182784739172814848";"Buenafuente";"2012-03-22 12:04:12";"es";"ja,jaRT @MartaShock: @Buenafuente Nunca pensé q diria esto pero, no hago mas q pensar en la ropa q llevaras el día del estreno,a mi edad...."
"182787877481086976";"antoniosanz";"2012-03-22 12:16:40";"es";"Os pedimos vuestra confianza para un proyecto ilusionante que revolucionará Andalucía y la convertirá en referencia en España y Europa."
"182792004844003328";"antoniosanz";"2012-03-22 12:33:04";"es";"Haremos una auditoría de listas de espera, actualmente maquilladas por el PSOE, y elaboraremos carta única de servicios para los andaluces."
"182793743420768256";"Fgarea";"2012-03-22 12:39:59";"es";"Capea en el Congreso....."
"182797655007703042";"PaulaVazquezTV";"2012-03-22 12:55:31";"es";"SOLO QUEDAN 4 DÍAS para que empiece #ELNUMEROUNO"
"182806499280695297";"cucagamarra";"2012-03-22 13:30:41";"es";"Esta mañana me he acercado al IES Batalla de Clavijo para participar en maratón poético http://t.co/nY8A2go8"
"182812480806993920";"Albert_Rivera";"2012-03-22 13:54:26";"es";"El terrorismo vinculado al fanatismo religioso vuelve a azotar l mundo.Hasta cuando vamos a seguir con el buenísimo y ls bandos interesados?"
"182815264994369537";"EvaORegan";"2012-03-22 14:05:30";"es";"Inaugurado el #Mercadona del ABC de Serrano. El Barrio de Salamanca se proletariza."
"182816816257712128";"byuste";"2012-03-22 14:11:40";"es";"Recomiendo a los alumnos de Comunicación de la @universidadcjc seguir #iredes van a aprender mucho ;)"
"182817937399361536";"Buenafuente";"2012-03-22 14:16:07";"es";"En @Captura ANDREU BUENAFUENTE (@Buenafuente) _ mujer pastel http://t.co/3acRpp77"
"182818441122689024";"byuste";"2012-03-22 14:18:07";"es";"Lo de retuitear a la competencia me parece que es una utopía entre los medios españoles y ya se ha comprobado en muchas ocasiones #iredes"
"182824516936929281";"rafam_simancas";"2012-03-22 14:42:16";"es";"Reflexión del día: los hay consortes y los hay con suerte."
"182831163944079360";"mariviromero";"2012-03-22 15:08:40";"es";"Con @eliasbendodo @francissalado @margadcm #elcambioandaluz (@ Jardín De Agua) [pic]: http://t.co/dTfWEmw5"
"182834891594022912";"ElenaValenciano";"2012-03-22 15:23:29";"es";"Mentiras y cintas de video. La Junta Electoral ordena retirar el video del Ministerio de Trabajo. Claro!!!!"
"182849843352440832";"pedroj_ramirez";"2012-03-22 16:22:54";"es";"Antes del 20N el fichaje del  marido de Soraya por Telefónica habría sido inobjetable. Lo feo es que coincida con su llegada al poder."
"182854128999989248";"Albert_Rivera";"2012-03-22 16:39:56";"es";"#seveiavenir ...RT @europapress_es: La Junta Electoral ordena retirar el vídeo del Gobierno sobre la #reformalaboral - http://t.co/SlxErgTa"
"182857342700883968";"byuste";"2012-03-22 16:52:42";"es";"La universidad hoy debe abandonar la burbuja y participar en la conversación #iredes"
"182882017233469441";"rafam_simancas";"2012-03-22 18:30:45";"es";"Bien está celebrar el Día Mundial del Agua pero urge el Día Mundial del Grifo para no derrochar a litros lo que cuesta muchas gotas."
"182894704642371585";"anapastor_tve";"2012-03-22 19:21:10";"es";"él, @jcarlosperezj es el capitán de esas Promos junto a su equipo de TVE..."
"182901837706440705";"LosadaPescador";"2012-03-22 19:49:30";"es";"Irene Villa: """"El aborto no es un derecho de la mujer; es un martirio"". @TelediarioInter 20:30"
"182902484417777664";"byuste";"2012-03-22 19:52:05";"es";"Cómo emprender en 60 minutos http://t.co/qWwT8x2C Lunes, a las 19 horas, en @CIBBVA @LaRedInnova"
"182905236342575105";"SerranoAlfonso";"2012-03-22 20:03:01";"es";"Viendo intervenciones PSOEAsamblea, Mucho daño ha hecho la gran intervención de @luciafigar  #reformalaboral:  http://t.co/CBrk92FR #escuece"
"182907085938360322";"LosadaPescador";"2012-03-22 20:10:22";"es";"ERC: los toros en Cataluña, con la Legión. @TelediarioInter 20:30"
"182907901222977536";"abarceloh25";"2012-03-22 20:13:36";"es";"Hoy en @hora25 a las 22:00 la muerte del asesino de Tolousse y la Ley de Transparencia que mañana aprueba el gobierno"
"182908695716438016";"rafam_simancas";"2012-03-22 20:16:45";"es";"Me pregunto si el tipo que coloca el cartel amarillo de ""peligro, suelo deslizante"", no se cae al llegar al centro del charco."
"182913321471709185";"gonzalezpons";"2012-03-22 20:35:08";"es";"Veo q la tortilla de patatas provoca grandes debates, diré que me gusta poco cuajada, con el huevo un poco crudo por dentro y no muy ancha."
"182933365865975809";"Buenafuente";"2012-03-22 21:54:47";"es";"NO JODAS... SÍ? RT @Vale_trad: Acabo de ver a @Buenafuente por el Raval!"
"182933494882762753";"Buenafuente";"2012-03-22 21:55:18";"es";"PECES BARBA ?RT @lvicmartin: ""@dexmith: @Buenafuente @ClaraZumo Sin barba pareces Berto.""sin Berto pareces.... ¿barba?"
"182936147926859776";"Amartinbeaumont";"2012-03-22 22:05:51";"es";"Sólo Grecia, Malta, Chipre y España no tienen leyes d transparencia en Europa. ZP la prometió y se quedó en promesa. Opacidad=Corrupción."
"182940080892149760";"mariviromero";"2012-03-22 22:21:28";"es";";-)) seguimos ;-)) RT @victorggpp: @Martarinconpp @jotacarmona_es @mariviromero @MerceGonzalezM equipo irrepetible"
"182943179266473984";"mariviromero";"2012-03-22 22:33:47";"es";"Gracias a ti por regalarnos algo tan precioso ;-)) RT @jonatansantos: @mariviromero Gracias guapa!"
"182952276384677889";"pedroj_ramirez";"2012-03-22 23:09:56";"es";"Un político faltón y desabrido ha emplazado hoy a EM a que aporte pruebas de que la policía le está investigando. Pronto las tendrá."
"182960155112124418";"GLlamazares";"2012-03-22 23:41:14";"es";"Telefónica contrata a marido d la Vicep. del Gobierno y a esposa del Sec. Gral. del PSOE en el Congreso. NEPOTISMO Y TRAFICO  INFLUENCIAS"
"182964154183856128";"antoniosanz";"2012-03-22 23:57:08";"es";"Ofreceremos un pacto por el empleo con sindicatos y autónomos a toda la sociedad."
"182965214889787392";"antoniosanz";"2012-03-23 00:01:21";"es";"Con @javierarenas_pp, los tiempos q vienen son de construcción, confianza, colaboración y corresponsabilidad para levantar nuestra tierra."
"182965691194945536";"CarmenRiolobos";"2012-03-23 00:03:14";"es";"Éxito d l presidenta @mdcospedal, en solo 6 meses ha reducido la deuda de C-LM en 378millones de http://t.co/JBocVCmm"
"182965823504252929";"sevillajordi";"2012-03-23 00:03:46";"es";"RT @magisiglesias: @sevillajordi Mañana viernes 12,30 con alumnos CC Políticas Uni Carlos3. Nos explicará ""para qué sirve hoy la política""."
"182966046628642817";"antoniosanz";"2012-03-23 00:04:39";"es";"Con @javierarenas_pp ha llegado la hora del cambio y de las oportunidades, pq el futuro Gobierno del cambio está comprometido con Andalucía."
